id
HGNC:1633
HGNC:7154
HGNC:7315
HGNC:5541
HGNC:5480
HGNC:2336
HGNC:1643
HGNC:11922
HGNC:1667
HGNC:1645
HGNC:1685
HGNC:1674
HGNC:1628
HGNC:3619
HGNC:7656
HGNC:6152
HGNC:6012
HGNC:11784
HGNC:26705
HGNC:1636
HGNC:13258
HGNC:905
HGNC:10875
HGNC:3613
HGNC:10720
HGNC:1603
HGNC:1663
HGNC:2558
HGNC:2561
HGNC:500
HGNC:4015
HGNC:11249
HGNC:1820
HGNC:6140
HGNC:6149
HGNC:6017
HGNC:3609
HGNC:1604
HGNC:1678
HGNC:1706
HGNC:9666
HGNC:1608
HGNC:921
HGNC:6008
HGNC:6106
HGNC:2505
HGNC:1662
HGNC:6024
HGNC:10658
HGNC:11763
HGNC:6342
HGNC:3349
HGNC:4702
HGNC:8861
HGNC:3618
HGNC:4439
HGNC:6138
HGNC:6156
HGNC:3765
HGNC:1639
HGNC:11801
HGNC:31713
HGNC:28874
HGNC:2334
HGNC:9053
HGNC:1434
HGNC:16941
HGNC:4092
HGNC:4093
HGNC:10575
HGNC:11782
HGNC:11329
HGNC:1912
HGNC:9726
HGNC:12693
HGNC:7955
HGNC:11526
HGNC:11528
HGNC:24323
HGNC:11510
HGNC:1435
HGNC:20151
HGNC:9704
HGNC:21637
HGNC:19087
HGNC:9723
HGNC:787
HGNC:1569
HGNC:1975
HGNC:4389
HGNC:6132
HGNC:7103
HGNC:9937
HGNC:10940
HGNC:1384
HGNC:4845
HGNC:10585
HGNC:1394
HGNC:9393
HGNC:26483
HGNC:4400
HGNC:13635
HGNC:1375
HGNC:710
HGNC:8759
HGNC:1012
HGNC:9936
HGNC:4206
HGNC:20778
HGNC:14449
HGNC:19097
HGNC:1041
HGNC:1748
HGNC:17494
HGNC:352
HGNC:10024
HGNC:4235
HGNC:10012
HGNC:10294
HGNC:12691
HGNC:12692
HGNC:8823
HGNC:1662P28906
HGNC:1759
P28906
HGNC:8803
HGNC:6440
HGNC:6414
HGNC:7756
HGNC:3603
HGNC:18794
HGNC:6715
HGNC:633
HGNC:637
HGNC:800
HGNC:799
O00592
P41181
P29972
P07911
P08670
P98164
P10451
P12830
P05023
P55017
P23771
P05787
P16284
P62736
P02462
P08575
P20702
P22897
P34810
P01903
UNIPROT:P01732
P04234
P01730
UNIPROT:P01733
Q9BZS1
P11836
P05164
HGNC:9364
HGNC:14872
HGNC:2200
HGNC:2201
HGNC:2186
HGNC:2185
HGNC:438
HGNC:5341
HGNC:2197
HGNC:2932
HGNC:124
HGNC:2536
HGNC:20412
HGNC:17106
HGNC:7512
HGNC:26896
HGNC:11204
HGNC:1681
HGNC:4504
HGNC:17360
HGNC:20323
HGNC:2764
HGNC:1929
HGNC:11506
HGNC:6090
HGNC:6088
HGNC:2700
HGNC:14323
HGNC:19864
HGNC:9604
HGNC:1676
HGNC:1695
HGNC:1673
HGNC:4502
HGNC:130
HGNC:29602
HGNC:8804
HGNC:2211
HGNC:2212
HGNC:1050
HGNC:12513
HGNC:9461
HGNC:6839
HGNC:1698
HGNC:1697
HGNC:1631
HGNC:7228
HGNC:1693
HGNC:18788
HGNC:14687
HGNC:6765
HGNC:10922
HGNC:6373
HGNC:17635
HGNC:1119
HGNC:11126
HGNC:6446
HGNC:6430
HGNC:6445
HGNC:6436
HGNC:23600
HGNC:1911
HGNC:1634
HGNC:17935
HGNC:10500
HGNC:7124
HGNC:11190
HGNC:6147
HGNC:10492
HGNC:3023
HGNC:2770
HGNC:2625
HGNC:42
HGNC:4806
HGNC:2611
HGNC:4341
HGNC:2637
HGNC:10718
HGNC:12726
HGNC:12716
HGNC:11529
HGNC:2198
HGNC:2202
HGNC:3336
HGNC:2433
HGNC:12029
HGNC:1694
HGNC:4540
HGNC:16647
HGNC:6347
HGNC:3165
HGNC:12053
HGNC:12046
HGNC:12104
HGNC:1637
HGNC:6134
HGNC:3372
HGNC:3816
HGNC:20766
HGNC:15979
HGNC:6442
HGNC:3800
HGNC:6416
HGNC:15749
HGNC:6740
HGNC:6720
HGNC:7516
HGNC:17257
HGNC:11553
HGNC:19719
HGNC:2155
HGNC:1884
HGNC:6441
HGNC:26308
HGNC:34527
HGNC:328
HGNC:7515
HGNC:16438
HGNC:8659
HGNC:7809
HGNC:12338
HGNC:1437
HGNC:4605
HGNC:1757
HGNC:8008
HGNC:12523
HGNC:18391
HGNC:144
HGNC:3180
HGNC:16665
HGNC:339
HGNC:6412
HGNC:10802
HGNC:33
HGNC:320
HGNC:24961
HGNC:10724
HGNC:2466
HGNC:3600
HGNC:17104
HGNC:14674
HGNC:248
HGNC:16041
HGNC:4035
HGNC:9459
HGNC:12796
HGNC:11127
HGNC:6895
HGNC:1705
HGNC:12019
HGNC:2298
HGNC:2097
HGNC:3620
HGNC:3358
HGNC:1709
HGNC:1602
HGNC:11918
HGNC:1707
HGNC:1625
HGNC:9662
HGNC:3327
HGNC:1689
HGNC:1764
HGNC:1611
HGNC:1527
HGNC:8021
HGNC:8514
HGNC:7035
HGNC:11924
HGNC:1641
HGNC:10639
HGNC:5344
HGNC:8253
HGNC:3763
HGNC:12663
HGNC:990
HGNC:3612
HGNC:24692
HGNC:1001
HGNC:1060
HGNC:7107
HGNC:1675
HGNC:11935
HGNC:5351
HGNC:8760
HGNC:11219
HGNC:6119
HGNC:6642
HGNC:10672
HGNC:1653
HGNC:1605
HGNC:1607
HGNC:11599
HGNC:4172
HGNC:10260
HGNC:4709
HGNC:9360
HGNC:11802
HGNC:6378
HGNC:4234
HGNC:6374
HGNC:10617
HGNC:10620
HGNC:11919
HGNC:1700
HGNC:1703
HGNC:18629
HGNC:2203
HGNC:29909
HGNC:11634
HGNC:10489
HGNC:12271
HGNC:13203
HGNC:4279
HGNC:3227
HGNC:6143
HGNC:8033
HGNC:6065
HGNC:6066
HGNC:6067
HGNC:6068
HGNC:24029
HGNC:15582
HGNC:7371
HGNC:8524
P01308
Q8N9N2
PR:000007081
HGNC:6187
HGNC:3748
HGNC:6413
HGNC:11998
HGNC:2718
HGNC:7067
HGNC:6427
HGNC:6421
CD200
HGNC:7508
HGNC:30840
HGNC:8993
HGNC:3541
HGNC:7218
HGNC:7738
HGNC:17888
HGNC:3446
HGNC:1441
HGNC:6934
HGNC:2689
HGNC:2194
HGNC:2195
HGNC:6486
HGNC:17905
HGNC:6018
HGNC:6148
HGNC:19077
HGNC:6139
HGNC:6141
HGNC:6153
HGNC:3309
HGNC:8004
HGNC:6729
HGNC:11926
HGNC:16892
HGNC:6732
CD4
IL2RA
PTPRC
IL7R
FOXP3
HGNC:12252
HGNC:108
HGNC:11592
HGNC:1659
HGNC:9362
HGNC:6059
HGNC:9623
HGNC:11881
HGNC:31963
HGNC:9546
HGNC:9538
HGNC:1799
HGNC:5525
HGNC:5527
HGNC:13177
HGNC:5438
HGNC:5988
HGNC:12930
HGNC:6014
HGNC:6477
HGNC:738
HGNC:360
HGNC:11195
HGNC:30743
HGNC:7569
HGNC:13299
HGNC:3755
HGNC:3689
