id
CL:0000945
CL:0000816
CL:0000787
CL:0000788
CL:0000818
CL:0001056
CL:0002394
CL:0002399
CL:0001058
CL:0000840
CL:0000576
CL:0001054
CL:0002396
CL:0000775
CL:0000094
CL:0000771
CL:0000767
CL:0000084
CL:0000895
CL:0000897
CL:0001087
CL:0000900
CL:0001050
CL:0001062
CL:0002437
CL:0000814
CL:0000938
CL:0000824
CL:0000815
CL:0010008
CL:0000071
CL:0002543
CL:1000414
CL:1000413
CL:0000057
CL:0000359
CL:0002144
CL:1000412
CL:0002262
CL:0000817
CL:0000786
CL:0000826
CL:0000990
CL:0000764
CL:0000556
CL:0000553
CL:0000837
CL:0000050
CL:0000051
CL:0000049
CL:0000557
CL:0000037
CL:0000559
CL:0002193
CL:0000836
CL:0000097
CL:0000909
CL:0000236
CL:0000623
CL:0000129
CL:4023072
CL:0002453
CL:4023059
CL:0000128
CL:0000644
CL:0002605
CL:0002604
CL:0012000
CL:0000127
CL:0000065
CL:4023073
CL:4023012
CL:0000679
CL:4023009
CL:4023060
CL:0010012
CL:0012001
CL:4023008
CL:4023039
CL:0000540
CL:4023061
CL:4023062
CL:1001474
CL:4023063
CL:0000402
CL:4023064
CL:4023057
CL:4023074
CL:4023068
CL:4023079
PCL:0015001
PCL:0015002
PCL:0015003
PCL:0015004
PCL:0015005
PCL:0015006
PCL:0015007
PCL:0015008
PCL:0015014
PCL:0015015
PCL:0015009
PCL:0015010
PCL:0015011
PCL:0015012
PCL:0015013
PCL:0015016
PCL:0015017
PCL:0015018
PCL:0015019
PCL:0015020
PCL:0015021
PCL:0015022
PCL:0015023
PCL:0015024
PCL:0015025
PCL:0015026
PCL:0015027
PCL:0015028
PCL:0015029
PCL:0015030
PCL:0015031
PCL:0015032
PCL:0015033
PCL:0015034
PCL:0015035
PCL:0015036
PCL:0015037
PCL:0015038
PCL:0015039
PCL:0015040
PCL:0015041
PCL:0015042
PCL:0015043
PCL:0015044
PCL:0015045
PCL:0015046
PCL:0015047
PCL:0015048
PCL:0015049
PCL:0015050
PCL:0015051
PCL:0015052
PCL:0015053
PCL:0015054
PCL:0015055
PCL:0015056
PCL:0015057
PCL:0015058
PCL:0015059
PCL:0015060
PCL:0015061
PCL:0015062
PCL:0015063
PCL:0015064
PCL:0015065
PCL:0015066
PCL:0015067
PCL:0015068
PCL:0015069
PCL:0015070
PCL:0015071
PCL:0015072
PCL:0015073
PCL:0015074
PCL:0015075
PCL:0015076
PCL:0015077
PCL:0015078
PCL:0015080
PCL:0015081
PCL:0015082
PCL:0015083
PCL:0015084
PCL:0015085
PCL:0015086
PCL:0015087
PCL:0015088
PCL:0015089
PCL:0015090
PCL:0015091
PCL:0015092
PCL:0015093
PCL:0015094
PCL:0015095
PCL:0015096
PCL:0015097
PCL:0015098
PCL:0015099
PCL:0015100
PCL:0015101
PCL:0015102
PCL:0015103
PCL:0015104
PCL:0015105
PCL:0015106
PCL:0015107
PCL:0015108
PCL:0015109
PCL:0015110
PCL:0015111
PCL:0015112
PCL:0015113
PCL:0015114
PCL:0015115
PCL:0015116
PCL:0015117
PCL:0015118
PCL:0015079
PCL:0015119
PCL:0015120
PCL:0015121
PCL:0015122
PCL:0015123
PCL:0015124
PCL:0015125
PCL:0015126
PCL:0015127
CL:0000099
CL:0000561
CL:0011005
CL:4030028
CL:0004252
CL:0004253
CL:0004219
CL:0004232
CL:0000748
CL:0000749
CL:4033019
CL:0000750
CL:4033027
CL:4033028
CL:4033029
CL:4033030
CL:4033031
CL:4033032
CL:4033033
CL:4033034
CL:0000751
CL:0000287
CL:0000573
CL:0002585
CL:0000740
CL:4023188
CL:4023189
CL:0011004
CL:0002228
CL:0000745
CL:0002224
CL:0002225
CL:0000636
CL:0008034
CL:0000669
CL:0000604
CL:0002586
CL:0000132
CL:0002363
CL:0017004
CL:0000575
CL:0002304
CL:0000066
CL:0002565
CL:0002303
CL:1000477
CL:0002592
CL:0000746
CL:2000067
CL:0000235
CL:0002573
CL:0002138
CL:0000914
CL:0001065
CL:0002350
CL:0000542
CL:0000136
CL:0002068
CL:2000066
CL:0000077
CL:1000309
CL:0000653
CL:1000714
CL:1001108
CL:4030013
CL:1001285
CL:1000718
CL:1000452
CL:1001005
CL:1000742
CL:0002306
CL:4030009
CL:4030010
CL:4030011
CL:1001111
CL:4030012
CL:4030014
CL:1001107
CL:1001106
CL:1001109
CL:1000850
CL:1000849
CL:4030016
CL:4030017
CL:1000768
CL:4030018
CL:4030019
CL:4030020
CL:4030021
CL:1000454
CL:1001431
CL:1000716
CL:1001432
CL:4030015
CL:1000715
CL:1000717
CL:0002201
CL:0000115
CL:1001096
CL:1001099
CL:1001033
CL:1001131
CL:1001318
CL:0019018
CL:0000648
CL:1000692
CL:4030022
CL:1000691
CL:0000738
CL:1000695
CL:0000875
CL:0000910
CL:1000597
CL:1001607
CL:0000744
CL:0000743
CL:0000137
CL:0000062
CL:0000092
CL:0000779
CL:0000778
CL:2000008
CL:0007010
CL:0002071
CL:1000321
CL:0009016
CL:0009009
CL:0000165
CL:0009011
CL:0019032
CL:0000915
CL:0000802
CL:0000796
CL:0000793
CL:0000935
CL:0000041
CL:0000186
CL:0000682
CL:0009018
CL:0002652
CL:0000096
CL:0000451
CL:0002088
CL:1000279
CL:1000457
CL:0000192
CL:0000244
CL:0000146
CL:0000240
CL:0000453
CL:0000148
CL:0000242
CL:0000312
CL:0000317
CL:0000434
CL:1000417
CL:0000033
CL:0000545
CL:0002576
CL:0002292
CL:0002042
CL:0000188
CL:1000398
CL:0000091
CL:0000632
CL:0000182
CL:0019026
CL:0019029
CL:0019028
CL:0000241
CL:0000075
CL:0000526
CL:0002196
CL:0000784
CL:0000624
CL:0000798
CL:0001203
CL:0000921
CL:2000054
CL:0011103
CL:4033024
CL:4033023
CL:4033005
CL:4033022
CL:4033003
CL:0002598
CL:4033026
CL:0017000
CL:0002332
CL:4033009
CL:0002329
CL:4033007
CL:4033010
CL:0019002
CL:0000158
CL:1000223
CL:0002208
CL:0019003
CL:0019019
CL:1000271
CL:1000352
CL:4033017
CL:1000350
CL:1000351
CL:4028003
CL:4028002
CL:0002063
CL:0002062
CL:0009089
CL:4028006
CL:4028004
CL:0002619
CL:4033008
CL:0009086
CL:1000493
CL:4033018
CL:4033016
CL:1001568
CL:0002591
CL:0002557
CL:0000583
CL:0000860
CL:0000485
CL:0000484
CL:0019015
CL:0000905
CL:0000913
CL:0000940
CL:0019017
CL:0000887
CL:0009103
CL:0009107
CL:0009108
CL:0009109
CL:0000442
CL:0009111
CL:0002038
CL:0009113
CL:0000888
CL:0000980
CL:0009112
CL:0009104
CL:0000546
CL:0000899
CL:0009105
CL:0009114
CL:0009106
CL:0009110
LMHA:00142
CL:1000331
CL:0002095
EFO:0005289
CL:0000654
CL:0000175
CL:0000503
CL:0000711
CL:1001599
CL:0002064
CL:0002079
CL:1001433
CL:0002080
CL:1000322
CL:0000577
CL:0008024
CL:0000171
CL:0000169
CL:0000173
CL:0002275
CL:0005019
CL:0000509
CL:0002574
CL:0002410
CL:0002568
CL:0008036
CL:0002536
CL:0000523
CL:0002255
CL:2000091
CL:0000525
CL:3000001
CL:2000062
CL:0002340
CL:0002341
CL:0002313
CL:1000487
CL:2000059
CL:0001035
CL:0002153
CL:0002457
CL:0000649
CL:0000646
CL:1000458
CL:0002337
CL:0000151
CL:0002620
CL:0001006
CL:0001067
CL:0001069
CL:0001071
CL:0002521
CL:1000344
CL:1000324
CL:0009080
CL:0000212
CL:0000584
CL:0000163
CL:0000034
CL:0000036
CL:1000325
CL:1000326
CL:0000100
CL:2000053
CL:0000972
CL:0000499
CL:0000874
CL:0001055
CL:0000232
CL:0000625
CL:0000233
CL:1000489
CL:0011031
CL:0000876
CL:0000844
CL:0000877
CL:0000845
CL:0000872
CL:0000492
CL:0001078
CL:0000794
CL:0009078
CL:0000866
CL:3000002
CL:0001070
CL:0009079
CL:0009077
CL:0002425
CL:0009081
CL:0009082
CL:0009083
CL:0000883
CL:0000809
CL:0000942
CL:0002364
CL:0000970
CL:0002436
CL:0002059
CL:0002460
CL:0009070
CL:0000934
CL:0009068
CL:0009069
CL:0002677
CL:0000882
CL:0009071
CL:0009072
CL:0009073
CL:0009074
CL:0009075
CL:0009076
CL:0002145
CL:0002207
CL:1000348
CL:1000329
CL:1000330
CL:4033020
CL:4033021
CL:4033025
CL:1001428
CL:1000708
CL:1000308
CL:0002597
CL:1001319
CL:2000040
